gene_name,TCGA-LIHC(Asian)(158)
ARHGAP35,0.018987342
PHKA1,0.018987342
LAPTM5,0.018987342
TWIST1,0.018987342
CUX1,0.018987342
AKR1D1,0.018987342
CD207,0.018987342
EEA1,0.018987342
KIAA1033,0.018987342
OR2L13,0.018987342
TBC1D31,0.018987342
HCFC2,0.018987342
ANXA13,0.018987342
PDPR,0.018987342
MTSS1,0.018987342
STAB2,0.018987342
NUP37,0.018987342
FAM135B,0.018987342
EBNA1BP2,0.018987342
SF3B3,0.018987342
CYP11B1,0.018987342
EPPK1,0.018987342
ZBTB18,0.018987342
ANKS1B,0.018987342
DGAT1,0.018987342
CPSF1,0.018987342
KIFC2,0.018987342
TAT,0.018987342
RECQL4,0.018987342
GPR137B,0.018987342
B3GALNT2,0.018987342
EIF3H,0.018987342
OR2M3,0.018987342
NUDCD1,0.018987342
PXDN,0.018987342
CTD-3105H18.14,0.018987342
CUX2,0.018987342
CHMP4C,0.018987342
ADAM17,0.018987342
ASAP2,0.018987342
CNGB3,0.018987342
DCAF4L2,0.018987342
CNN1,0.018987342
RAD54B,0.018987342
ANKRD13A,0.018987342
PLEKHF2,0.018987342
OR2T12,0.018987342
C19orf80,0.018987342
C19orf38,0.018987342
OR2T11,0.018987342
UBR5,0.018987342
OR2G6,0.018987342
RIMS2,0.018987342
ZFPM2,0.018987342
ANGPT1,0.018987342
EIF3E,0.018987342
TRHR,0.018987342
PLXNC1,0.018987342
MAP10,0.018987342
SMAP2,0.018987342
SIPA1L2,0.018987342
TOE1,0.018987342
SPATA31A1,0.018987342
THOP1,0.018987342
TMC1,0.018987342
GCNT1,0.018987342
BPNT1,0.018987342
EPRS,0.018987342
TLE4,0.018987342
SCAMP4,0.018987342
RP11-383M4.6,0.018987342
ADAT1,0.018987342
S1PR3,0.018987342
TMEM206,0.018987342
FGD3,0.018987342
PRSS57,0.018987342
LEMD3,0.018987342
SYT14,0.018987342
CCDC180,0.018987342
ATP9B,0.018987342
SALL3,0.018987342
MBP,0.018987342
WIF1,0.018987342
GCSH,0.018987342
FRMPD1,0.018987342
EPHX1,0.018987342
MATK,0.018987342
CDKN2B-AS1,0.018987342
FREM1,0.018987342
PSIP1,0.018987342
CCDC171,0.018987342
BNC2,0.018987342
ZFHX3,0.018987342
HAUS6,0.018987342
CAPN9,0.018987342
SLC24A2,0.018987342
FOCAD,0.018987342
NUP133,0.018987342
RAB4A,0.018987342
SDE2,0.018987342
ACO1,0.018987342
ATP2B1,0.018987342
KITLG,0.018987342
DPP9,0.018987342
FAM205A,0.018987342
VCP,0.018987342
TLN1,0.018987342
TMEM8B,0.018987342
SLITRK2,0.018987342
TMEM257,0.018987342
AIFM1,0.018987342
NCOA2,0.018987342
PHC2,0.018987342
HCAR2,0.018987342
FRMPD3,0.018987342
ULK1,0.018987342
RTN4,0.018987342
EML6,0.018987342
ZNF507,0.018987342
ZNF536,0.018987342
TMEM132D,0.018987342
SLC38A7,0.018987342
KEL,0.018987342
MSH6,0.018987342
ZNF675,0.018987342
GRIK3,0.018987342
ZNF492,0.018987342
ZNF676,0.018987342
TMEM247,0.018987342
ZNF708,0.018987342
ZNF282,0.018987342
LRPPRC,0.018987342
LRRC61,0.018987342
REPIN1,0.018987342
GIMAP8,0.018987342
DYNC1LI2,0.018987342
EML4,0.018987342
HIPK2,0.018987342
IL21R,0.018987342
DGKI,0.018987342
CFTR,0.018987342
ZNF527,0.018987342
ZNF383,0.018987342
FLT1,0.018987342
DLD,0.018987342
LAMB4,0.018987342
NRCAM,0.018987342
ZNF567,0.018987342
DOCK4,0.018987342
GPR85,0.018987342
PPP1R3A,0.018987342
ANKRD7,0.018987342
LGI4,0.018987342
GCC1,0.018987342
CEP68,0.018987342
RNF17,0.018987342
KIRREL2,0.018987342
LEP,0.018987342
IL1RAPL2,0.018987342
SBSN,0.018987342
GOLGA3,0.018987342
TMEM140,0.018987342
KIAA1841,0.018987342
SLC8A1,0.018987342
ZNF506,0.018987342
MIR15A,0.018987342
KNTC1,0.018987342
BRD4,0.018987342
ATP1B4,0.018987342
FAM65A,0.018987342
CCDC105,0.018987342
ADAM18,0.018987342
ZMAT4,0.018987342
ANK1,0.018987342
CTCF,0.018987342
DNMT3A,0.018987342
IKBKB,0.018987342
PRKACA,0.018987342
CC2D1A,0.018987342
THOC2,0.018987342
TCEA1,0.018987342
ATAD2B,0.018987342
RHOB,0.018987342
TOX,0.018987342
CHD7,0.018987342
SMARCA1,0.018987342
MFSD2A,0.018987342
ARFGEF1,0.018987342
RLF,0.018987342
C8orf34,0.018987342
RAB11FIP1,0.018987342
UNC5D,0.018987342
NRG1,0.018987342
JAK3,0.018987342
AGTR2,0.018987342
UBE3C,0.018987342
PTPRN2,0.018987342
ESYT2,0.018987342
WDR60,0.018987342
SUGP2,0.018987342
LTBP1,0.018987342
TTC27,0.018987342
COMP,0.018987342
RP1L1,0.018987342
EHD3,0.018987342
WRN,0.018987342
KIAA1456,0.018987342
TUSC3,0.018987342
NPM2,0.018987342
GCN1L1,0.018987342
PLB1,0.018987342
CIT,0.018987342
MIR600,0.018987342
PTK2B,0.018987342
CHRNA2,0.018987342
TEX15,0.018987342
CXorf67,0.018987342
N4BP1,0.018987342
TPBG,0.018987342
ZNF330,0.018987342
DOPEY2,0.018987342
RUNX1,0.018987342
ARHGAP24,0.018987342
ISLR2,0.018987342
AFF1,0.018987342
FYCO1,0.018987342
ADH4,0.018987342
CLEC3B,0.018987342
BANK1,0.018987342
MAN2C1,0.018987342
RERE,0.018987342
PEAK1,0.018987342
CYP8B1,0.018987342
SLC2A5,0.018987342
QRFPR,0.018987342
DNAJA4,0.018987342
PSMA4,0.018987342
TRAK1,0.018987342
PCDH18,0.018987342
CCRN4L,0.018987342
ANKRD34C,0.018987342
NAA15,0.018987342
CLGN,0.018987342
GK2,0.018987342
PNPLA5,0.018987342
MYO9A,0.018987342
KRTAP10-7,0.018987342
ATP8A1,0.018987342
RNF123,0.018987342
GABRA2,0.018987342
GABRA4,0.018987342
GABRB1,0.018987342
NFXL1,0.018987342
KRTAP10-12,0.018987342
TRPM1,0.018987342
SPATA18,0.018987342
RPL21P44,0.018987342
AASDH,0.018987342
B3GALT5,0.018987342
POLR2B,0.018987342
TECRL,0.018987342
UBA6,0.018987342
TMPRSS11B,0.018987342
UGT2B4,0.018987342
PDXK,0.018987342
MUC7,0.018987342
ADAMTS3,0.018987342
TNFRSF25,0.018987342
MAP4,0.018987342
TBC1D9,0.018987342
INPP4B,0.018987342
FMN1,0.018987342
TTC21A,0.018987342
AKAP13,0.018987342
CLPTM1L,0.018987342
ADRM1,0.018987342
IRX4,0.018987342
MTOR,0.018987342
AKAP17A,0.018987342
CDH26,0.018987342
KIF26A,0.018987342
ACAN,0.018987342
ZBED1,0.018987342
CCT5,0.018987342
CTNND2,0.018987342
TRIO,0.018987342
CDC42BPB,0.018987342
KIF7,0.018987342
NPEPL1,0.018987342
DYNC1H1,0.018987342
PDZD2,0.018987342
RAI14,0.018987342
PCK1,0.018987342
CAPSL,0.018987342
HRH1,0.018987342
SLC1A3,0.018987342
SLC12A7,0.018987342
MASP2,0.018987342
PLCL2,0.018987342
DDX60L,0.018987342
HHIP,0.018987342
HSPA13,0.018987342
NR3C2,0.018987342
SH3D19,0.018987342
TMC3,0.018987342
UBE4B,0.018987342
FGG,0.018987342
NPY2R,0.018987342
ARPP21,0.018987342
DYNC1LI1,0.018987342
EOMES,0.018987342
KCNH8,0.018987342
NEK10,0.018987342
VEGFC,0.018987342
TENM3,0.018987342
ZNF592,0.018987342
COL20A1,0.018987342
ARFGAP1,0.018987342
IRF2,0.018987342
TLR3,0.018987342
MTA1,0.018987342
ZFP42,0.018987342
GMPPB,0.018987342
N4BP2,0.018987342
VPS13D,0.018987342
EIF4G1,0.018987342
EPHA6,0.018987342
IGSF10,0.018987342
ARL13B,0.018987342
P2RY1,0.018987342
GPR149,0.018987342
TRIOBP,0.018987342
SPATA5L1,0.018987342
GMPS,0.018987342
KCNAB1,0.018987342
TIPARP,0.018987342
MYO1E,0.018987342
DUOX2,0.018987342
FRG2C,0.018987342
MICALL1,0.018987342
PDZRN3,0.018987342
SHQ1,0.018987342
PLD1,0.018987342
SPATA16,0.018987342
VPS13C,0.018987342
TTC14,0.018987342
MCF2L2,0.018987342
TMF1,0.018987342
B3GNT5,0.018987342
SUSD2,0.018987342
OR5H14,0.018987342
C3orf58,0.018987342
CCDC37,0.018987342
MYO5A,0.018987342
HMGXB4,0.018987342
DEPDC5,0.018987342
ZNF735,0.018987342
BOC,0.018987342
PRR14L,0.018987342
SEMA5B,0.018987342
PLA2G3,0.018987342
ALDH1L1,0.018987342
ABHD10,0.018987342
SEC61A1,0.018987342
OR5K1,0.018987342
DNAJB8,0.018987342
ZGRF1,0.018987342
ZBED9,0.018987342
NEK11,0.018987342
NPHP3,0.018987342
CSF2RB,0.018987342
KY,0.018987342
PIK3CB,0.018987342
CEP152,0.018987342
SLC12A1,0.018987342
DVL3,0.018987342
MAP1A,0.018987342
COL18A1,0.018987342
IGLV7-46,0.018987342
TMEM128,0.018987342
MGAT3,0.018987342
PRKCZ,0.018987342
EVC,0.018987342
ATF4,0.018987342
TLR9,0.018987342
WFS1,0.018987342
IGDCC3,0.018987342
CLNK,0.018987342
HS3ST1,0.018987342
MEIS2,0.018987342
DOCK3,0.018987342
DCAF16,0.018987342
L3MBTL2,0.018987342
CCT8L2,0.018987342
PPARGC1A,0.018987342
DHX15,0.018987342
SLC34A2,0.018987342
FTCD,0.018987342
SEMA3B,0.018987342
COL6A2,0.018987342
RFC1,0.018987342
NOP10,0.018987342
MAPKBP1,0.018987342
FAM86EP,0.018987342
PBRM1,0.018987342
APPL1,0.018987342
TP53BP1,0.018987342
VPS8,0.018987342
MIB2,0.018987342
FEZF2,0.018987342
KNG1,0.018987342
ADIPOQ,0.018987342
ATP13A5,0.018987342
TOMM22,0.018987342
TMEM44,0.018987342
DNAH12,0.018987342
IL17RD,0.018987342
GNL3,0.018987342
LZTR1,0.018987342
PI4KA,0.018987342
DLG1,0.018987342
CACNA2D3,0.018987342
KIAA0226,0.018987342
KLHL22,0.018987342
RIMBP3,0.018987342
POLN,0.018987342
CLTCL1,0.018987342
RGS12,0.018987342
NIPBL,0.018987342
NUP155,0.018987342
IBTK,0.018987342
CCDC141,0.018987342
MACROD2,0.018987342
PAK7,0.018987342
NID2,0.018987342
FRMD6,0.018987342
PLCB1,0.018987342
EDN1,0.018987342
RNF182,0.018987342
MAOB,0.018987342
JARID2,0.018987342
PLCL1,0.018987342
NUP153,0.018987342
SMOX,0.018987342
CREBBP,0.018987342
MGAT2,0.018987342
TMEFF2,0.018987342
FAM179B,0.018987342
LZTS3,0.018987342
MFSD6,0.018987342
TRIM27,0.018987342
FAM171B,0.018987342
OR12D3,0.018987342
HLA-A,0.018987342
TRIM28,0.018987342
FOXC1,0.018987342
IRF4,0.018987342
CSRP2BP,0.018987342
C14orf39,0.018987342
FAM196B,0.018987342
LCP2,0.018987342
CCNF,0.018987342
PLEKHH1,0.018987342
TLX3,0.018987342
ZBTB1,0.018987342
CST9L,0.018987342
CDHR2,0.018987342
GPRIN1,0.018987342
RP11-87M18.2,0.018987342
DBN1,0.018987342
MAPK9,0.018987342
ADAM23,0.018987342
XRN2,0.018987342
RALGAPA2,0.018987342
PARD3B,0.018987342
DACT1,0.018987342
C5orf60,0.018987342
ABI2,0.018987342
KIAA0586,0.018987342
KTN1,0.018987342
SEC23B,0.018987342
CFP,0.018987342
AKAP6,0.018987342
ABCA3,0.018987342
ARHGAP5,0.018987342
LILRB1,0.018987342
PDXDC1,0.018987342
MYH11,0.018987342
CRIP3,0.018987342
ZNF318,0.018987342
XPO5,0.018987342
LY75,0.018987342
CAPN11,0.018987342
BAZ2B,0.018987342
CYP39A1,0.018987342
MEP1A,0.018987342
KCNJ3,0.018987342
PRKCG,0.018987342
BMP5,0.018987342
SCNN1G,0.018987342
KHDRBS2,0.018987342
PHF3,0.018987342
ORC4,0.018987342
COL9A1,0.018987342
TOX4,0.018987342
HNRNPC,0.018987342
FILIP1,0.018987342
MYO6,0.018987342
GUCA1A,0.018987342
PSMB11,0.018987342
PRICKLE4,0.018987342
DAXX,0.018987342
ZNF256,0.018987342
MSH5,0.018987342
USP7,0.018987342
G2E3,0.018987342
TNXB,0.018987342
ZNF264,0.018987342
HLA-DQB2,0.018987342
SCRN3,0.018987342
RXRB,0.018987342
KHNYN,0.018987342
ASAP3,0.018987342
LRFN2,0.018987342
RNF31,0.018987342
PNPLA1,0.018987342
MYO3B,0.018987342
UBR3,0.018987342
PCK2,0.018987342
KLHL23,0.018987342
LRRC16B,0.018987342
KLHL41,0.018987342
EPS8L1,0.018987342
SLC22A17,0.018987342
SLIT3,0.018987342
TAS1R2,0.018987342
TATDN2,0.018987342
AFF4,0.018987342
ANKRD34B,0.018987342
ANKMY1,0.018987342
BCL11B,0.018987342
SEMG2,0.018987342
ANKRD32,0.018987342
CAPN15,0.018987342
ELL2,0.018987342
CAST,0.018987342
LNPEP,0.018987342
GIN1,0.018987342
PPIP5K2,0.018987342
NUDT12,0.018987342
AK7,0.018987342
WDR36,0.018987342
WDR90,0.018987342
MCC,0.018987342
YTHDC2,0.018987342
LRRC38,0.018987342
ACKR3,0.018987342
CHD6,0.018987342
SH3BP4,0.018987342
PLCG1,0.018987342
ZNF608,0.018987342
GPR35,0.018987342
CMYA5,0.018987342
WFDC3,0.018987342
CEBPB,0.018987342
DHRS3,0.018987342
FYB,0.018987342
C9,0.018987342
SEPP1,0.018987342
C5orf28,0.018987342
BCAS1,0.018987342
NR2F2,0.018987342
ZFP64,0.018987342
MOCS3,0.018987342
GRM7,0.018987342
LRRC70,0.018987342
TNPO1,0.018987342
TRNT1,0.018987342
ERBB2IP,0.018987342
CNTN6,0.018987342
CHL1,0.018987342
PIK3R1,0.018987342
FRMPD4,0.018987342
ARFGEF2,0.018987342
RTL1,0.018987342
TLR8,0.018987342
ZNF334,0.018987342
RIN3,0.018987342
SRC,0.018987342
HMMR,0.018987342
CDKL5,0.018987342
MST1L,0.018987342
PCDHGA8,0.018987342
RESP18,0.018987342
PTPRN,0.018987342
PCDHGA12,0.018987342
ANKZF1,0.018987342
NCOA6,0.018987342
LARS,0.018987342
RBM27,0.018987342
DPYSL3,0.018987342
MAGEB18,0.018987342
PCNX,0.018987342
ASXL1,0.018987342
MAGEB6P1,0.018987342
SLC36A3,0.018987342
NMUR2,0.018987342
SGCD,0.018987342
NIPAL4,0.018987342
REM1,0.018987342
C1QTNF2,0.018987342
ARHGEF10L,0.018987342
SLC10A1,0.018987342
GABRA1,0.018987342
PCDHGA5,0.018987342
PCDHGB2,0.018987342
PCDHGB1,0.018987342
CLCN7,0.018987342
CATSPER3,0.018987342
ALPP,0.018987342
SOGA1,0.018987342
PKD2L2,0.018987342
FAM13B,0.018987342
CDC25C,0.018987342
PSMD1,0.018987342
ZBTB17,0.018987342
HSPA9,0.018987342
MAP3K15,0.018987342
PCDHA5,0.018987342
CROCC,0.018987342
PCDHA8,0.018987342
VIPAS39,0.018987342
COL4A4,0.018987342
PCDHA13,0.018987342
PCDHB1,0.018987342
PCDHB2,0.018987342
PCDHB5,0.018987342
PHEX,0.018987342
DLST,0.018987342
CROCCP2,0.018987342
FCAR,0.018987342
ERMARD,0.018987342
DGKE,0.018987342
HELZ,0.018987342
TROVE2,0.018987342
MIB1,0.018987342
ATP1A4,0.018987342
PLEKHM1,0.018987342
GATA6,0.018987342
MYH1,0.018987342
ATP1A2,0.018987342
KCNT2,0.018987342
CHUK,0.018987342
SEC31B,0.018987342
KIF21A,0.018987342
SLC35G3,0.018987342
CRB1,0.018987342
ANAPC2,0.018987342
UNC45B,0.018987342
PHTF1,0.018987342
BTRC,0.018987342
PRKG1,0.018987342
ASB17,0.018987342
ASIC2,0.018987342
ANO1,0.018987342
CFHR5,0.018987342
CDK5R1,0.018987342
LDB1,0.018987342
IVL,0.018987342
ABCC2,0.018987342
SLC2A13,0.018987342
AP2B1,0.018987342
CHMP1B,0.018987342
LCE3E,0.018987342
COL24A1,0.018987342
PCNXL3,0.018987342
SLC6A5,0.018987342
CC2D2B,0.018987342
ATP1A1,0.018987342
ODF2L,0.018987342
ADAMTS20,0.018987342
GPATCH8,0.018987342
SF3B2,0.018987342
CD163L1,0.018987342
PDZRN4,0.018987342
ZFYVE9,0.018987342
OTOG,0.018987342
USH1C,0.018987342
CSDE1,0.018987342
NRAS,0.018987342
ABCA9,0.018987342
DGKA,0.018987342
ERC1,0.018987342
NCSTN,0.018987342
POTEC,0.018987342
LAMA3,0.018987342
KIAA0513,0.018987342
MVD,0.018987342
TRIM49C,0.018987342
RAVER2,0.018987342
CREBZF,0.018987342
PLXNB3,0.018987342
SYTL2,0.018987342
OR6Y1,0.018987342
PRSS23,0.018987342
NAV1,0.018987342
GTF3C4,0.018987342
ELAC2,0.018987342
CHTOP,0.018987342
SMARCD2,0.018987342
STAT6,0.018987342
RHOT1,0.018987342
GSTM5,0.018987342
NOL4,0.018987342
FAM78A,0.018987342
NUP214,0.018987342
OSBPL7,0.018987342
PHC1,0.018987342
CD1E,0.018987342
ATP2B3,0.018987342
STRADA,0.018987342
SLC44A5,0.018987342
KIRREL,0.018987342
A2ML1,0.018987342
MYOCD,0.018987342
TAOK1,0.018987342
KIAA1551,0.018987342
LRTOMT,0.018987342
SUFU,0.018987342
KANSL1,0.018987342
LRRC37A2,0.018987342
MSH4,0.018987342
PGM2L1,0.018987342
CRLF3,0.018987342
PGLYRP4,0.018987342
ERN1,0.018987342
MFAP5,0.018987342
ZNF521,0.018987342
PDCD11,0.018987342
CALHM2,0.018987342
TRIM66,0.018987342
BLMH,0.018987342
MNDA,0.018987342
OPCML,0.018987342
EFCAB13,0.018987342
FCN1,0.018987342
RSF1,0.018987342
COL17A1,0.018987342
CSH1,0.018987342
FGD4,0.018987342
EHBP1L1,0.018987342
CD101,0.018987342
P2RX1,0.018987342
WDR63,0.018987342
DDX50,0.018987342
AFMID,0.018987342
PRDX6,0.018987342
OR5D13,0.018987342
HORMAD1,0.018987342
CLK2,0.018987342
MGAT5B,0.018987342
STAT3,0.018987342
PRF1,0.018987342
ADAMTS14,0.018987342
KBTBD4,0.018987342
PSAP,0.018987342
QRICH2,0.018987342
PACSIN3,0.018987342
KRT86,0.018987342
CHST3,0.018987342
P4HA1,0.018987342
LRP4,0.018987342
RGS4,0.018987342
KRT85,0.018987342
PAPPA2,0.018987342
USP54,0.018987342
TUT1,0.018987342
EXT2,0.018987342
C8A,0.018987342
OR5L1,0.018987342
DIP2B,0.018987342
FAM21C,0.018987342
AQP2,0.018987342
PHYHIPL,0.018987342
CARD14,0.018987342
FAM13C,0.018987342
SLC16A9,0.018987342
CCDC6,0.018987342
TNKS1BP1,0.018987342
METTL18,0.018987342
RHOBTB1,0.018987342
KRT38,0.018987342
GPR161,0.018987342
SMARCD1,0.018987342
USP24,0.018987342
FMO3,0.018987342
KRT34,0.018987342
CTNNA3,0.018987342
RPTOR,0.018987342
FRMPD2,0.018987342
BAIAP2,0.018987342
CEMIP,0.018987342
TTC22,0.018987342
RPRD2,0.018987342
GPRIN2,0.018987342
NRP1,0.018987342
TTLL7,0.018987342
PLXNA3,0.018987342
PER1,0.018987342
CFAP74,0.018987342
VIM,0.018987342
STIP1,0.018987342
CCDC73,0.018987342
ANKRD11,0.018987342
PFAS,0.018987342
VPS51,0.018987342
FAM188A,0.018987342
FAU,0.018987342
BDNF,0.018987342
BBOX1,0.018987342
SLC5A12,0.018987342
NXF1,0.018987342
BTAF1,0.018987342
CPEB3,0.018987342
CD300LB,0.018987342
IDE,0.018987342
ARHGAP23,0.018987342
MAN1A2,0.018987342
PTPRM,0.018987342
NEUROD4,0.018987342
MCM10,0.018987342
ATXN7L3,0.018987342
ALOX15B,0.018987342
JUN,0.018987342
MRC1,0.018987342
MEOX1,0.018987342
CACNB2,0.018987342
CHRM1,0.018987342
TTC17,0.018987342
ZSWIM8,0.018987342
SLC22A8,0.018987342
TULP3,0.018987342
LRRC4C,0.018987342
ANKRD26,0.018987342
TOR3A,0.018987342
DLG5,0.018987342
GLIS1,0.018987342
KRT76,0.018987342
FCRLB,0.018987342
MC1R,0.018987342
SP1,0.018987342
NBR1,0.018987342
QSOX1,0.018987342
ADAM30,0.018987342
MAT1A,0.018987342
NEBL,0.018987342
NOP2,0.018987342
TSPAN14,0.018987342
TCF25,0.018987342
BAHCC1,0.018987342
DNHD1,0.018987342
GSE1,0.018987342
SPATA20,0.018987342
C11orf70,0.018987342
ROBO4,0.018987342
ADGRB2,0.018987342
RC3H2,0.018987342
ZNF195,0.018987342
MARS,0.018987342
FGFR2,0.018987342
KLRC2,0.018987342
SMAD4,0.018987342
AMY1C,0.018987342
SERPINB3,0.018987342
SEC23IP,0.018987342
MMP21,0.018987342
PTGR1,0.018987342
OR51G1,0.018987342
ARHGAP9,0.018987342
CASP4,0.018987342
VAV3,0.018987342
DDX47,0.018987342
GATB,0.018987342
CNN3,0.018987342
MUC6,0.018987342
SFXN4,0.018987342
FNDC7,0.018987342
KIAA0368,0.018987342
STXBP3,0.018987342
STXBP1,0.018987342
CTIF,0.018987342
MMP1,0.018987342
ABCG4,0.018987342
JADE1,0.018987342
AMY2B,0.018987342
CYP2E1,0.018987342
DAB2IP,0.018987342
SKA2,0.018987342
TNC,0.018987342
PAPPA,0.018987342
SYT8,0.018987342
GYS2,0.018987342
OR10G7,0.018987342
ICE2,0.018987342
DOCK1,0.018987342
ADGRF5,0.018987342
PIK3C2G,0.018987342
TMEM81,0.018987342
NCAM1,0.018987342
NEDD4L,0.018987342
SLC26A10,0.018987342
TCF4,0.018987342
RABEP1,0.018987342
NDUFA8,0.018987342
RSAD1,0.018987342
ZC3H12C,0.018987342
MPRIP,0.018987342
BZRAP1,0.018987342
EXPH5,0.018987342
CD81,0.018987342
AVPR1B,0.018987342
ADGRF1,0.018987342
PLEKHA6,0.018987342
H2AFJ,0.018987342
PANX3,0.018987342
MUSK,0.018987342
TRIM16L,0.018987342
AKNA,0.018987342
LRRC71,0.018987342
CRTC2,0.018987342
SORL1,0.018987342
ARHGEF12,0.018987342
NLRP1,0.018987342
ADGRL2,0.018987342
TLK2,0.018987342
ITPR2,0.018987342
FCRL2,0.018987342
NLRP6,0.018987342
ACE,0.018987342
STIL,0.018987342
PNLIPRP1,0.018987342
EPG5,0.018987342
RAB13,0.018987342
GRAMD1B,0.018987342
PKN3,0.018987342
CYB561,0.018987342
SETBP1,0.018987342
RAI1,0.018987342
MAML2,0.018987342
KIRREL3,0.018987342
ANKFY1,0.018987342
PIGS,0.018987342
KIF2B,0.018987342
USP2,0.018987342
MED13,0.018987342
CACNA1H,0.012658228
MEGF10,0.012658228
ZCCHC3,0.012658228
ATF6B,0.012658228
GRAMD3,0.012658228
SOX12,0.012658228
SMAD5,0.012658228
RAG2,0.012658228
KRTAP5-6,0.012658228
ANO9,0.012658228
MAP3K1,0.012658228
BTBD7,0.012658228
SAMHD1,0.012658228
KCNK13,0.012658228
TRAF6,0.012658228
RAPGEF6,0.012658228
DHX35,0.012658228
MAFB,0.012658228
HIST1H2AG,0.012658228
SNX2,0.012658228
LAG3,0.012658228
ASB2,0.012658228
PARD6B,0.012658228
ERCC8,0.012658228
AGER,0.012658228
TGM6,0.012658228
TGM3,0.012658228
DEPDC1B,0.012658228
EMILIN3,0.012658228
LPIN3,0.012658228
BRCA1,0.012658228
TAPBPL,0.012658228
TOP1,0.012658228
MSLN,0.012658228
KCNK10,0.012658228
GABBR1,0.012658228
PTPN21,0.012658228
STK35,0.012658228
FNIP1,0.012658228
CHD4,0.012658228
TTC6,0.012658228
ZSCAN23,0.012658228
PGBD1,0.012658228
GPR68,0.012658228
TCF15,0.012658228
SEC23A,0.012658228
TCF7,0.012658228
P2RX3,0.012658228
ZNF17,0.012658228
HIPK3,0.012658228
PRRT1,0.012658228
ZKSCAN8,0.012658228
SAR1B,0.012658228
DDX46,0.012658228
GAPT,0.012658228
HIST1H2BM,0.012658228
SLC52A3,0.012658228
RPS6KA5,0.012658228
GPX5,0.012658228
PDE4D,0.012658228
HSPA4,0.012658228
LRP6,0.012658228
PDLIM4,0.012658228
PRR5L,0.012658228
OR5V1,0.012658228
NCAPD2,0.012658228
OR2J2,0.012658228
RAD50,0.012658228
OR2J3,0.012658228
MROH8,0.012658228
ASGR1,0.012658228
TRIM44,0.012658228
DEFB129,0.012658228
PNN,0.012658228
KIF3A,0.012658228
TTI1,0.012658228
LEAP2,0.012658228
ZNF311,0.012658228
EHMT2,0.012658228
PCSK6,0.012658228
ZSWIM6,0.012658228
IQGAP2,0.012658228
VWF,0.012658228
AP3B1,0.012658228
OR5T2,0.012658228
OR4C11,0.012658228
ZNF606,0.012658228
SDC4,0.012658228
PDIA2,0.012658228
TRIM51HP,0.012658228
OR8H1,0.012658228
EDIL3,0.012658228
OR8K3,0.012658228
PHRF1,0.012658228
MATN4,0.012658228
KCNH4,0.012658228
GHDC,0.012658228
KCNS1,0.012658228
KIAA0825,0.012658228
ZSCAN18,0.012658228
VWA7,0.012658228
TNNC2,0.012658228
PLTP,0.012658228
IFI35,0.012658228
HMGCR,0.012658228
ZNF776,0.012658228
NCOA3,0.012658228
OR5I1,0.012658228
C6orf47,0.012658228
ANO2,0.012658228
ELMO2,0.012658228
SLC25A47,0.012658228
APOM,0.012658228
SLC30A5,0.012658228
ZNF366,0.012658228
SLC35C2,0.012658228
ARHGEF28,0.012658228
OR8K5,0.012658228
HEBP1,0.012658228
NFKBIL1,0.012658228
SLC12A5,0.012658228
DDX39B,0.012658228
ZNF335,0.012658228
CA10,0.012658228
ZNF329,0.012658228
MYH10,0.012658228
VARS,0.012658228
MUC5AC,0.012658228
CWC27,0.012658228
GYLTL1B,0.012658228
NFKBIA,0.012658228
OR9G1,0.012658228
EPB41L4A,0.012658228
CRY2,0.012658228
MEF2A,0.012658228
TUBB,0.012658228
G6PC,0.012658228
SYT13,0.012658228
KRT17,0.012658228
DIMT1,0.012658228
PPP1R10,0.012658228
JPH2,0.012658228
OR8J3,0.012658228
NME1,0.012658228
RHOT2,0.012658228
FAM65C,0.012658228
HLA-G,0.012658228
PIGQ,0.012658228
AMBRA1,0.012658228
RNF114,0.012658228
ERAP2,0.012658228
WISP2,0.012658228
LRRK1,0.012658228
ZNF550,0.012658228
CCHCR1,0.012658228
HSPA1A,0.012658228
NR1H3,0.012658228
ERAP1,0.012658228
C6orf15,0.012658228
OR8J1,0.012658228
ZNF408,0.012658228
CHD1,0.012658228
MUC21,0.012658228
OR5R1,0.012658228
ST8SIA4,0.012658228
CDKN1B,0.012658228
SGTB,0.012658228
TNFRSF1A,0.012658228
LRRC56,0.012658228
SRSF6,0.012658228
GMCL1P1,0.012658228
BRD8,0.012658228
FRG1B,0.012658228
SLC35B3,0.012658228
LYVE1,0.012658228
OR51L1,0.012658228
SLU7,0.012658228
SWAP70,0.012658228
PLEKHD1,0.012658228
DEFB116,0.012658228
OR52A5,0.012658228
PLCB4,0.012658228
CAGE1,0.012658228
CTC-340A15.2,0.012658228
CLINT1,0.012658228
EXD2,0.012658228
OR51V1,0.012658228
MEFV,0.012658228
WWC1,0.012658228
DENND5A,0.012658228
CLEC9A,0.012658228
SPDL1,0.012658228
ANKEF1,0.012658228
EIF3F,0.012658228
NLRP10,0.012658228
SLC8A3,0.012658228
CASKIN1,0.012658228
SPSB2,0.012658228
TTLL9,0.012658228
HMGXB3,0.012658228
SUN5,0.012658228
COMMD7,0.012658228
MAP4K5,0.012658228
FAR1,0.012658228
RP11-798G7.6,0.012658228
RASSF10,0.012658228
MICAL2,0.012658228
TRAF7,0.012658228
PDRG1,0.012658228
